Attack_ID,Attack_Type,Target_Industry,Location,Date,Severity,Damage_Estimate(USD),Affected_Systems
4834,Brute Force Attack,Finance,India,2016-08-03,High,3973327,374
4835,Phishing,Telecommunications,Japan,2016-02-15,Critical,3452642,412
4836,Zero-day Exploit,Telecommunications,Russia,2018-05-01,Medium,3419263,649
4837,Cross-site Scripting (XSS),Defense,Russia,2022-07-23,Medium,952445,952
4838,Ransomware,Education,India,2018-02-26,Critical,2249948,968
4839,SQL Injection,Education,China,2023-06-26,High,3299219,493
4840,Brute Force Attack,Defense,China,2019-01-14,Medium,1848603,867
4841,Zero-day Exploit,Healthcare,France,2021-04-07,Medium,4997403,595
4842,Malware,Retail,France,2017-11-17,Medium,749844,581
4843,Phishing,E-commerce,USA,2020-01-07,High,1844836,376
4844,Ransomware,Education,China,2019-10-26,Critical,3862995,282
4845,Zero-day Exploit,E-commerce,France,2020-03-29,Low,4874031,195
4846,Cross-site Scripting (XSS),Defense,UK,2015-05-30,Low,3355626,476
4847,Zero-day Exploit,Technology,France,2016-04-21,Critical,1834674,780
4848,Man-in-the-Middle,Telecommunications,UK,2017-09-21,Critical,3349049,831
4849,Malware,Energy,South Korea,2017-12-12,Medium,2523465,741
4850,SQL Injection,Technology,South Korea,2018-04-18,Critical,729613,104
4851,Phishing,Retail,Japan,2020-01-09,Low,4089467,584
4852,Privilege Escalation,Telecommunications,USA,2024-06-11,Medium,1555249,335
4853,Brute Force Attack,Healthcare,Germany,2017-12-20,Critical,373469,689
4854,Man-in-the-Middle,Government,China,2017-10-03,Critical,352212,971
4855,Zero-day Exploit,Energy,Brazil,2018-02-27,Low,3552762,55
4856,Cross-site Scripting (XSS),Education,South Korea,2016-02-09,Low,4603957,715
4857,Phishing,Telecommunications,France,2015-04-12,High,1621161,128
4858,DDoS,Telecommunications,Japan,2017-01-25,Medium,4604387,265
4859,Malware,Healthcare,France,2020-05-12,Low,1849916,782
4860,Brute Force Attack,Healthcare,Russia,2015-01-03,Low,3666562,762
4861,Malware,Healthcare,China,2019-02-11,High,2219358,903
4862,Privilege Escalation,Defense,Germany,2020-05-06,Critical,3706863,653
4863,Phishing,Government,China,2017-09-18,High,3454403,523
4864,Brute Force Attack,Government,India,2019-08-26,High,3172529,232
4865,Ransomware,Government,Germany,2023-12-09,Medium,4027513,280
4866,Privilege Escalation,Technology,Russia,2021-10-17,Low,569901,718
4867,SQL Injection,Energy,UK,2020-04-06,Medium,4205405,515
4868,Cross-site Scripting (XSS),Healthcare,Japan,2017-06-18,Critical,1338220,958
4869,SQL Injection,Finance,South Korea,2024-11-07,Low,1032688,560
4870,Man-in-the-Middle,Telecommunications,China,2022-07-08,Medium,1089692,301
4871,Malware,Healthcare,South Korea,2018-01-10,Medium,2444956,371
4872,Man-in-the-Middle,Energy,USA,2021-03-24,Low,3661542,394
4873,Ransomware,Energy,Brazil,2015-03-18,Medium,4585301,447
4874,Ransomware,Education,USA,2023-12-24,Critical,326408,698
4875,Cross-site Scripting (XSS),Energy,USA,2019-07-24,Critical,956979,453
4876,Brute Force Attack,Education,Japan,2017-06-23,Medium,1748917,911
4877,Man-in-the-Middle,Energy,Russia,2017-04-18,High,1177423,674
4878,Malware,Government,UK,2024-06-23,Low,577546,544
4879,Phishing,Retail,Japan,2015-02-07,Low,1721685,724
4880,Zero-day Exploit,Retail,Japan,2020-04-09,Low,1993603,99
4881,Privilege Escalation,Government,India,2024-02-28,High,152137,979
4882,Ransomware,Technology,UK,2017-03-02,High,3068521,522
4883,SQL Injection,Government,UK,2016-07-23,Medium,1035458,38
4884,Zero-day Exploit,Retail,UK,2019-11-30,Medium,3613670,566
4885,Phishing,Healthcare,South Korea,2019-12-11,Critical,985990,298
4886,Cross-site Scripting (XSS),Telecommunications,South Korea,2016-09-25,Medium,2665496,305
4887,Phishing,Healthcare,India,2022-07-19,Critical,4113454,179
4888,SQL Injection,Education,USA,2023-02-27,Critical,694632,299
4889,SQL Injection,Technology,France,2017-11-13,Medium,3951922,367
4890,Brute Force Attack,Finance,Brazil,2020-03-19,Low,2168029,74
4891,Malware,Energy,Japan,2017-10-03,Critical,3111042,638
4892,Brute Force Attack,Retail,Japan,2016-04-11,Critical,4824719,698
4893,Malware,Technology,France,2023-04-17,Low,9000,893
4894,Malware,Retail,China,2022-08-30,Low,701298,80
4895,Man-in-the-Middle,Defense,India,2018-08-13,High,4589162,581
4896,Brute Force Attack,Technology,Brazil,2023-02-09,Critical,3367589,716
4897,Ransomware,Finance,Brazil,2016-08-21,Critical,1550681,398
4898,SQL Injection,Government,China,2016-05-14,Low,400385,35
4899,Privilege Escalation,Finance,USA,2016-07-04,Critical,401430,500
4900,SQL Injection,Defense,China,2021-12-26,Medium,1738893,320
4901,Privilege Escalation,Finance,India,2023-02-08,Critical,1894921,278
4902,DDoS,Telecommunications,Japan,2023-10-19,Critical,4697324,227
4903,Cross-site Scripting (XSS),Government,France,2020-03-15,High,173355,454
4904,SQL Injection,Retail,India,2018-06-21,Low,1495447,620
4905,Phishing,Healthcare,USA,2022-03-10,Critical,2881758,123
4906,DDoS,Retail,China,2020-04-28,High,3934354,490
4907,SQL Injection,E-commerce,Russia,2015-11-27,Medium,3967479,679
4908,Phishing,Healthcare,France,2016-12-17,Low,3355705,193
4909,Privilege Escalation,Government,France,2019-02-14,Low,3535360,130
4910,Brute Force Attack,E-commerce,France,2019-04-14,Critical,96884,56
4911,DDoS,Healthcare,UK,2017-07-27,High,2689242,244
4912,Zero-day Exploit,Defense,USA,2015-07-18,Medium,2498248,774
4913,SQL Injection,Education,South Korea,2018-03-31,Medium,4033421,174
4914,Cross-site Scripting (XSS),Finance,China,2017-05-20,High,2681471,112
4915,Zero-day Exploit,Finance,Brazil,2024-01-26,Low,4668013,406
4916,Man-in-the-Middle,Healthcare,UK,2020-07-11,High,3730491,678
4917,Phishing,Healthcare,Russia,2021-05-21,High,4320717,318
4918,Man-in-the-Middle,Telecommunications,Brazil,2017-06-20,High,1546312,347
4919,SQL Injection,Government,Brazil,2023-01-19,Critical,1171415,465
4920,SQL Injection,Defense,Russia,2024-06-11,Critical,884183,943
4921,DDoS,Finance,South Korea,2020-06-17,High,796534,393
4922,Malware,Government,UK,2017-04-22,Low,2003923,647
4923,DDoS,E-commerce,China,2021-02-19,Medium,4812797,336
4924,Phishing,Finance,Russia,2020-02-19,Critical,1530104,22
4925,Cross-site Scripting (XSS),Defense,UK,2024-02-08,Low,4194748,227
4926,Brute Force Attack,Government,China,2023-10-23,Low,784841,822
4927,Malware,Finance,Germany,2017-01-27,Low,1215176,452
4928,Zero-day Exploit,Defense,USA,2018-11-10,High,517395,348
4929,Zero-day Exploit,Defense,USA,2024-07-30,Low,1555468,241
4930,SQL Injection,Healthcare,China,2022-01-11,High,72869,886
4931,Ransomware,Retail,Germany,2023-06-16,Medium,1587197,876
4932,DDoS,Technology,France,2019-03-10,High,1405975,177
4933,Ransomware,Education,Brazil,2021-12-07,High,1327943,489
4934,Malware,Government,India,2015-02-26,Medium,1567279,181
4935,Ransomware,E-commerce,South Korea,2023-03-09,Low,659262,405
4936,Brute Force Attack,Defense,France,2020-01-10,Medium,488369,755
4937,DDoS,Healthcare,USA,2020-02-28,Medium,1199813,392
4938,Ransomware,Telecommunications,Brazil,2018-10-31,Low,1442234,878
4939,Cross-site Scripting (XSS),Healthcare,Russia,2019-05-07,Critical,472038,68
4940,Man-in-the-Middle,Education,Brazil,2019-11-04,Critical,2798412,813
4941,Malware,Defense,South Korea,2021-11-07,Medium,3005492,862
4942,Zero-day Exploit,Defense,Japan,2017-11-09,Critical,398135,196
4943,Man-in-the-Middle,Healthcare,USA,2023-10-22,Medium,3187976,352
4944,Privilege Escalation,Technology,Germany,2016-02-16,Medium,4922195,398
4945,Malware,Healthcare,Brazil,2023-03-03,High,1465569,210
4946,Brute Force Attack,Finance,Russia,2020-12-19,High,3340516,625
4947,Ransomware,Retail,USA,2020-05-26,Low,3740732,729
4948,Phishing,Education,India,2023-02-08,Low,412520,464
4949,Phishing,Education,Brazil,2021-10-02,Critical,819686,516
4950,Brute Force Attack,E-commerce,Japan,2018-06-02,Medium,3270389,692
4951,Ransomware,Energy,Germany,2018-07-26,Low,1716248,869
4952,Man-in-the-Middle,Healthcare,China,2020-08-29,Low,132102,993
4953,Brute Force Attack,E-commerce,South Korea,2019-11-05,Low,4431297,597
4954,DDoS,Finance,Russia,2022-11-24,Low,3625775,283
4955,Cross-site Scripting (XSS),E-commerce,India,2015-12-21,Medium,3147247,3
4956,Ransomware,Energy,UK,2015-03-22,Critical,550983,283
4957,SQL Injection,E-commerce,Russia,2023-12-20,High,4287848,961
4958,Privilege Escalation,Finance,Russia,2022-12-14,Medium,4449711,834
4959,Phishing,Retail,China,2018-10-09,Low,1961318,583
4960,Man-in-the-Middle,Defense,China,2021-10-07,Critical,2973245,5
4961,Zero-day Exploit,Finance,China,2018-06-02,Medium,3033955,241
4962,SQL Injection,Technology,India,2024-03-11,High,1230818,782
4963,Privilege Escalation,Defense,France,2018-12-15,Critical,1977399,443
4964,SQL Injection,Government,China,2022-06-24,High,805178,221
4965,DDoS,Telecommunications,France,2019-05-01,Critical,582489,187
4966,DDoS,Healthcare,Germany,2016-09-24,High,976106,247
4967,Brute Force Attack,Technology,USA,2018-04-25,Critical,907026,159
4968,Cross-site Scripting (XSS),Finance,UK,2022-09-02,Low,724769,572
4969,Man-in-the-Middle,Education,Russia,2022-06-18,Low,630596,841
4970,Phishing,Telecommunications,India,2022-06-02,Low,4989739,305
4971,Zero-day Exploit,Finance,South Korea,2020-05-18,High,2847208,833
4972,Phishing,Government,UK,2015-04-30,Critical,1285983,493
4973,Zero-day Exploit,Retail,China,2017-06-20,Low,464281,724
4974,Malware,Energy,UK,2016-03-04,Medium,3300359,58
4975,SQL Injection,Technology,Brazil,2022-11-05,Low,786405,30
4976,Malware,Education,China,2021-07-09,Low,890128,771
4977,SQL Injection,Finance,France,2023-04-01,Medium,4254341,889
4978,SQL Injection,Telecommunications,Germany,2024-10-15,Medium,115609,335
4979,Malware,E-commerce,India,2019-11-05,High,1560413,229
4980,Ransomware,Energy,China,2020-11-30,Low,1884708,739
4981,SQL Injection,Education,India,2021-02-26,Critical,2109930,975
4982,Malware,Telecommunications,UK,2023-08-14,Low,638267,781
4983,Phishing,Healthcare,UK,2021-06-06,High,2756342,168
4984,Ransomware,Education,USA,2021-05-18,Low,3350329,378
4985,SQL Injection,Retail,Russia,2024-02-25,Medium,1217648,234
4986,DDoS,Retail,China,2024-07-12,Critical,2522688,85
4987,Phishing,Healthcare,France,2016-03-22,Low,3751059,448
4988,Zero-day Exploit,Finance,Germany,2016-03-22,High,4904539,916
4989,Brute Force Attack,Defense,Russia,2024-09-19,Critical,4946143,10
4990,Zero-day Exploit,Technology,USA,2021-06-13,Critical,3711185,392
4991,Man-in-the-Middle,Finance,Germany,2021-05-20,Low,2930619,751
4992,Malware,Education,China,2020-03-26,Critical,3741814,700
4993,Malware,Technology,Japan,2023-01-15,Critical,4670210,339
4994,Privilege Escalation,Healthcare,Japan,2018-11-09,Critical,796248,535
4995,Cross-site Scripting (XSS),Telecommunications,Japan,2020-02-13,Low,1493679,850
4996,Cross-site Scripting (XSS),Defense,France,2021-07-16,Critical,2335267,454
4997,Malware,Government,Germany,2022-12-06,High,2434365,759
4998,Phishing,Defense,Japan,2020-09-29,Medium,4567667,253
4999,Phishing,Energy,India,2020-10-14,Low,3303266,694
5000,Privilege Escalation,Finance,China,2022-11-13,Low,2735462,491
5001,Cross-site Scripting (XSS),Education,USA,2019-12-09,Medium,1211933,369
5002,Privilege Escalation,Technology,India,2023-01-24,Low,2672838,768
5003,SQL Injection,Retail,South Korea,2022-12-29,Medium,2378930,67
5004,Brute Force Attack,Telecommunications,Brazil,2021-03-13,Low,1170743,255
5005,Phishing,Retail,Japan,2016-05-09,Medium,2590648,174
5006,Privilege Escalation,E-commerce,France,2016-09-12,Medium,2430909,850
5007,Cross-site Scripting (XSS),Telecommunications,UK,2015-07-02,Critical,4375160,138
5008,Privilege Escalation,E-commerce,Japan,2024-01-20,High,806427,244
5009,Phishing,Healthcare,Japan,2018-04-03,Critical,860419,244
5010,Cross-site Scripting (XSS),Education,USA,2022-02-17,High,4004895,130
5011,SQL Injection,Defense,China,2022-06-13,Low,3040070,414
5012,Privilege Escalation,Defense,India,2016-05-25,Medium,2498516,606
5013,Phishing,Retail,Brazil,2015-06-04,Low,3750603,576
5014,Privilege Escalation,E-commerce,Russia,2018-04-12,Critical,3461189,749
5015,Phishing,Retail,Brazil,2024-02-29,Low,2345793,983
5016,Cross-site Scripting (XSS),Healthcare,Russia,2016-10-01,High,4480537,413
5017,Privilege Escalation,E-commerce,Russia,2017-08-12,High,2434371,860
5018,Brute Force Attack,Defense,India,2015-01-29,Medium,1207167,597
5019,DDoS,Energy,UK,2015-09-22,High,2975675,450
5020,Privilege Escalation,Energy,Japan,2020-12-11,High,881200,254
5021,DDoS,Government,Germany,2015-06-18,Critical,2248067,16
5022,Cross-site Scripting (XSS),E-commerce,China,2022-05-06,Low,1439554,708
5023,Phishing,Technology,Germany,2019-11-01,Low,4781482,318
5024,SQL Injection,Energy,USA,2019-08-06,Critical,1573383,611
5025,Zero-day Exploit,Finance,China,2024-08-02,Low,4098807,356
5026,Brute Force Attack,Energy,Japan,2017-09-21,Critical,1502911,472
5027,SQL Injection,E-commerce,South Korea,2016-11-26,High,1139888,274
5028,Man-in-the-Middle,Technology,South Korea,2017-05-25,Medium,106467,331
5029,Cross-site Scripting (XSS),Education,UK,2015-01-24,Medium,830869,116
5030,Man-in-the-Middle,Government,Germany,2021-02-26,Critical,818376,947
5031,Zero-day Exploit,E-commerce,UK,2021-01-12,Medium,1985766,513
5032,Zero-day Exploit,Education,France,2021-06-07,Low,2765629,310
5033,Man-in-the-Middle,E-commerce,India,2024-02-11,High,2720420,247
5034,Privilege Escalation,Education,France,2017-11-21,High,1619025,979
5035,DDoS,Healthcare,China,2021-11-17,Low,4068363,943
5036,Phishing,Government,Russia,2020-11-04,Critical,3784659,782
5037,DDoS,Telecommunications,Germany,2023-05-20,Low,567718,945
5038,Brute Force Attack,Technology,China,2021-05-10,Low,1177191,431
5039,Zero-day Exploit,Government,Brazil,2024-09-08,Low,4338578,668
5040,SQL Injection,E-commerce,USA,2020-07-22,Medium,2029217,249
5041,Zero-day Exploit,Energy,China,2017-02-14,Low,1726338,432
5042,SQL Injection,Finance,UK,2020-04-08,High,1250670,673
5043,Ransomware,Energy,Brazil,2024-03-05,High,1645742,547
5044,Malware,Finance,South Korea,2024-12-10,High,3724078,323
5045,Cross-site Scripting (XSS),Education,India,2015-07-20,High,2436149,369
5046,Zero-day Exploit,Government,France,2023-07-15,Critical,4285999,47
5047,Cross-site Scripting (XSS),Telecommunications,France,2017-04-28,Medium,4821240,946
5048,Man-in-the-Middle,Technology,South Korea,2018-02-08,Low,2597313,772
5049,Ransomware,Healthcare,Brazil,2015-07-29,High,820684,345
5050,Cross-site Scripting (XSS),Energy,Germany,2016-04-06,Medium,3875282,274
5051,Zero-day Exploit,Retail,India,2022-11-30,Critical,2172080,322
5052,Man-in-the-Middle,Technology,UK,2016-09-07,Critical,942247,125
5053,Man-in-the-Middle,Defense,India,2022-04-23,High,662234,638
5054,Brute Force Attack,Defense,South Korea,2018-10-05,Critical,2540648,9
5055,Malware,Technology,France,2021-03-01,Medium,380252,907
5056,Malware,Telecommunications,UK,2017-02-24,Critical,4285224,114
5057,Man-in-the-Middle,Retail,Germany,2019-10-16,Critical,1234331,819
5058,DDoS,Retail,China,2015-12-18,Medium,4107027,715
5059,Ransomware,Retail,China,2017-05-14,Critical,3380790,1
5060,Privilege Escalation,Retail,France,2020-09-30,Low,1657960,429
5061,Ransomware,Energy,India,2016-01-18,Medium,1391970,883
5062,Malware,Energy,Japan,2015-04-23,Critical,2406157,399
5063,Cross-site Scripting (XSS),Retail,Germany,2023-07-01,High,4827426,850
5064,SQL Injection,Retail,India,2024-01-16,Low,4675853,853
5065,Man-in-the-Middle,Education,Japan,2015-03-04,High,3437140,946
5066,DDoS,Technology,South Korea,2016-05-05,Medium,2409441,638
5067,DDoS,Healthcare,China,2017-12-05,Medium,1473534,618
5068,Brute Force Attack,E-commerce,Germany,2024-01-15,Medium,3390823,827
5069,Ransomware,Technology,India,2015-02-03,Low,3808642,147
5070,Zero-day Exploit,Healthcare,Germany,2015-04-25,High,4594806,663
5071,Brute Force Attack,Education,China,2019-12-25,Low,4617967,964
5072,Zero-day Exploit,Education,Japan,2022-07-28,Low,432817,533
5073,Man-in-the-Middle,Retail,UK,2022-08-17,Medium,3700134,800
5074,Cross-site Scripting (XSS),Finance,Germany,2018-12-11,Low,2451021,555
5075,Phishing,E-commerce,South Korea,2018-08-21,Medium,4504701,114
5076,Privilege Escalation,Technology,UK,2019-06-28,Medium,2708991,815
5077,Man-in-the-Middle,Retail,Russia,2017-11-25,Medium,4936975,908
5078,Man-in-the-Middle,Education,USA,2019-06-19,High,4182086,138
5079,Man-in-the-Middle,Technology,Russia,2017-05-30,High,2613865,182
5080,Brute Force Attack,Technology,Germany,2019-11-28,Critical,1204172,736
5081,Man-in-the-Middle,Education,Germany,2016-10-07,Critical,4468923,22
5082,Phishing,E-commerce,USA,2017-02-20,Critical,2241313,672
5083,Malware,Telecommunications,Brazil,2020-09-17,Medium,4687896,727
5084,Malware,Defense,USA,2020-05-31,High,2053739,368
5085,Zero-day Exploit,Finance,USA,2024-01-19,Low,3326231,497
5086,Privilege Escalation,Education,Japan,2018-02-27,Medium,2863183,119
5087,Privilege Escalation,Education,UK,2021-02-03,High,4967734,181
5088,Zero-day Exploit,Education,Germany,2021-02-26,Medium,4825950,976
5089,SQL Injection,Defense,Japan,2015-05-03,High,4155541,726
5090,Privilege Escalation,Technology,Germany,2022-05-31,Critical,359606,336
5091,Ransomware,Government,UK,2021-03-27,Medium,3448468,191
5092,Brute Force Attack,E-commerce,Japan,2024-09-27,Low,1633665,642
5093,Malware,Healthcare,India,2020-07-06,High,4324393,859
5094,Zero-day Exploit,E-commerce,South Korea,2018-12-10,Medium,1975477,337
5095,Privilege Escalation,Defense,Germany,2018-08-04,High,514800,649
5096,Phishing,Defense,India,2020-02-24,Critical,1107207,873
5097,Malware,Technology,India,2021-07-17,Low,3275601,466
5098,Zero-day Exploit,Finance,France,2022-11-13,High,2145866,84
5099,Ransomware,Defense,Germany,2017-08-26,Medium,4132373,350
5100,Zero-day Exploit,Finance,Germany,2018-10-23,High,362556,933
5101,Ransomware,Education,China,2021-06-06,Medium,4473970,44
5102,SQL Injection,Technology,USA,2024-04-26,Low,3915344,657
5103,Man-in-the-Middle,E-commerce,UK,2021-12-06,High,222500,681
5104,Zero-day Exploit,Retail,South Korea,2017-08-01,Low,2977054,871
5105,Man-in-the-Middle,E-commerce,China,2024-09-25,Low,3587559,871
5106,Man-in-the-Middle,Defense,Brazil,2022-05-29,Low,2501327,410
5107,SQL Injection,Energy,China,2018-12-02,Low,3621278,554
5108,DDoS,E-commerce,Brazil,2016-03-19,Medium,3589767,142
5109,SQL Injection,Education,Russia,2018-05-09,Low,2095635,539
5110,Man-in-the-Middle,Education,Russia,2022-01-07,Low,560093,48
5111,DDoS,Technology,Russia,2021-01-23,Critical,1829890,258
5112,SQL Injection,E-commerce,India,2019-11-02,Critical,1500070,967
5113,DDoS,E-commerce,France,2016-02-04,Medium,3625647,15
5114,Malware,Retail,India,2018-03-21,Medium,3167265,328
5115,DDoS,Energy,India,2021-05-07,Critical,3006389,943
5116,Zero-day Exploit,Government,China,2016-07-24,Low,4264367,845
5117,Zero-day Exploit,Telecommunications,Japan,2023-07-23,High,2852568,240
5118,Ransomware,Technology,Brazil,2017-07-22,Critical,1549037,743
5119,Zero-day Exploit,Finance,Russia,2021-06-10,Medium,1221757,144
5120,Malware,Retail,South Korea,2024-02-16,High,1190693,985
5121,Zero-day Exploit,Finance,USA,2024-01-28,Medium,1491186,998
5122,Phishing,E-commerce,South Korea,2017-08-05,Low,4713381,943
5123,Phishing,Healthcare,South Korea,2018-05-17,Low,1591599,689
